date,seller_code,Display Name,Company Name,Seller Type,brand,SKU Code,SKU Name,Category L1,Category L2,Category L3,MRP,Display Price,Selling Price,Total Qty,Total Orders,Total Customers,Platform
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000042,inde wild Iconic Duo With Bestselling Champi Hair Oil & Dewy Lip Treatment,Hair,Hair Kits & Combos,Hair Kits,6992.0,5592.0,5161.31,4.0,4,4,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,110400.0,94942.5,86880.93,96.0,96,96,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000036,inde wild Dewy Lip Balms - Caffeine Addict,Skin,Lip Care,Lip Balm,17081.0,14922.0,13895.18,19.0,19,19,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,301535.0,269525.2,249090.98,335.0,326,325,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,150650.0,133197.5,122429.72,131.0,124,123,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,1199.0,1079.0,973.7,1.0,1,1,Nykaa Man
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,62937.0,53787.0,50022.48,63.0,63,63,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000020,inde wild Luscious Locks Hair Kit,Hair,Hair Kits & Combos,Hair Kits,6444.0,5154.0,4752.12,3.0,3,3,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,399.0,379.0,379.0,1.0,1,1,Nykaa Man
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,73508.0,65030.8,60517.78,92.0,83,83,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000024,"inde wild Moonlight Scalp Serum With Moringa, Bhringraj & Amla For Maintaining Healthy Scalp",Hair,Hair Care,Hair Serum,8483.0,8058.0,7326.42,17.0,16,16,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,221949.0,195327.0,180880.77,117.0,105,104,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,35910.0,34110.0,32026.49,90.0,90,90,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000035,inde wild Sunset Restore Phyto - Retinol Barrier Strengthening Serum,Skin,Serums,Serums & Essence,5910.0,5319.0,5130.5,3.0,2,2,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,32364.0,29124.0,26991.59,36.0,35,35,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,844.0,760.0,744.46,1.0,1,1,Nykaa Man
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,65945.0,59345.0,54797.92,55.0,49,49,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,1778.0,1565.0,1359.81,1.0,1,1,Nykaa Man
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,53041.0,47282.0,43055.17,59.0,59,59,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000019,inde wild Radiant Hair Ritiual Minis Kit,Hair,Hair Kits & Combos,Hair Kits,6286.0,5341.0,4783.96,7.0,7,7,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,7641.0,6876.0,6235.99,9.0,9,9,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,109250.0,91327.0,85570.28,95.0,94,94,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000024,"inde wild Moonlight Scalp Serum With Moringa, Bhringraj & Amla For Maintaining Healthy Scalp",Hair,Hair Care,Hair Serum,4990.0,4740.0,4484.64,10.0,10,10,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,81532.0,69352.4,63883.28,68.0,63,63,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000020,inde wild Luscious Locks Hair Kit,Hair,Hair Kits & Combos,Hair Kits,15036.0,12026.0,10787.08,7.0,7,7,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,899.0,764.0,764.0,1.0,1,1,Nykaa Man
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,15760.0,11824.0,11154.49,8.0,7,7,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,51243.0,43324.0,40914.91,57.0,54,54,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,10188.0,8664.0,8155.07,12.0,11,11,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,798.0,758.0,758.0,2.0,2,2,Nykaa Man
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,77503.0,65744.2,61521.61,97.0,91,90,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000019,inde wild Radiant Hair Ritiual Minis Kit,Hair,Hair Kits & Combos,Hair Kits,9878.0,8528.0,8067.0,11.0,10,10,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,254283.0,215566.0,201395.4,282.0,277,276,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000042,inde wild Iconic Duo With Bestselling Champi Hair Oil & Dewy Lip Treatment,Hair,Hair Kits & Combos,Hair Kits,10488.0,8388.0,7693.96,6.0,6,6,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,155250.0,130447.0,122865.72,135.0,127,126,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,949.0,759.2,671.57,1.0,1,1,Nykaa Man
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,3450.0,2876.0,2711.69,3.0,3,3,Nykaa Man
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,38657.0,32852.0,31316.13,43.0,42,42,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,2300.0,1898.0,1740.7,2.0,2,2,Nykaa Man
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,69930.0,59430.0,56099.62,70.0,67,67,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,29127.0,27687.0,25898.88,73.0,73,73,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,163305.0,130617.0,119073.56,87.0,81,81,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000035,inde wild Sunset Restore Phyto - Retinol Barrier Strengthening Serum,Skin,Serums,Serums & Essence,17730.0,14184.0,13079.48,9.0,7,7,Nykaa Beauty
2026-01-25,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000036,inde wild Dewy Lip Balms - Caffeine Addict,Skin,Lip Care,Lip Balm,17081.0,14292.0,13400.24,19.0,19,19,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,27930.0,26530.0,25345.02,70.0,70,70,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,69513.0,58754.6,55689.67,87.0,82,82,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,799.0,679.0,679.0,1.0,1,1,Nykaa Man
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000035,inde wild Sunset Restore Phyto - Retinol Barrier Strengthening Serum,Skin,Serums,Serums & Essence,3940.0,3152.0,3152.0,2.0,2,2,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000036,inde wild Dewy Lip Balms - Caffeine Addict,Skin,Lip Care,Lip Balm,19778.0,16673.6,16101.42,22.0,22,22,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000020,inde wild Luscious Locks Hair Kit,Hair,Hair Kits & Combos,Hair Kits,12888.0,10308.0,9991.86,6.0,5,5,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,115000.0,96683.5,91774.13,100.0,95,95,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,8490.0,7220.0,6649.8,10.0,10,10,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,53955.0,45855.0,43846.3,45.0,44,44,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,399.0,379.0,324.02,1.0,1,1,Nykaa Man
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,157308.0,125820.0,118368.82,84.0,76,76,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000022,inde wild Dewy Lip Balms - Glazed Jalebi,Skin,Lip Care,Lip Balm,899.0,764.0,764.0,1.0,1,1,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,1199.0,1019.0,911.99,1.0,1,1,Nykaa Man
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,5910.0,4434.0,4412.75,3.0,3,3,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,206825.0,174927.8,164298.98,230.0,229,229,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,899.0,764.0,764.0,1.0,1,1,Nykaa Man
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,78200.0,65387.5,62639.94,68.0,66,66,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,999.0,849.0,849.0,1.0,1,1,Nykaa Man
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,34162.0,28897.6,27520.06,38.0,38,38,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,36859.0,31324.0,29803.26,41.0,39,39,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,51948.0,44148.0,42005.96,52.0,51,51,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000019,inde wild Radiant Hair Ritiual Minis Kit,Hair,Hair Kits & Combos,Hair Kits,4490.0,3815.0,3591.39,5.0,5,5,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000024,"inde wild Moonlight Scalp Serum With Moringa, Bhringraj & Amla For Maintaining Healthy Scalp",Hair,Hair Care,Hair Serum,4491.0,4266.0,4045.19,9.0,9,9,Nykaa Beauty
2026-01-24,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,3777.0,3021.0,2959.43,2.0,2,2,Nykaa Man
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,35960.0,30470.4,28748.37,40.0,39,39,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000020,inde wild Luscious Locks Hair Kit,Hair,Hair Kits & Combos,Hair Kits,15036.0,12026.0,10844.22,7.0,7,7,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,23640.0,17736.0,17090.34,12.0,11,11,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,194702.0,164494.4,156188.97,218.0,211,209,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,55131.0,46453.0,44193.95,69.0,63,63,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,126500.0,105765.0,100588.22,110.0,105,105,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000036,inde wild Dewy Lip Balms - Caffeine Addict,Skin,Lip Care,Lip Balm,15283.0,12898.4,12398.34,17.0,16,15,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,140181.0,112125.0,106192.79,73.0,66,66,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,41354.0,35144.0,33710.21,46.0,46,46,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,899.0,764.0,764.0,1.0,1,1,Nykaa Man
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000042,inde wild Iconic Duo With Bestselling Champi Hair Oil & Dewy Lip Treatment,Hair,Hair Kits & Combos,Hair Kits,1748.0,1398.0,1170.92,1.0,1,1,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,17157.0,16297.0,15357.05,43.0,43,43,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,899.0,764.0,764.0,1.0,1,1,Nykaa Man
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,1150.0,977.5,857.02,1.0,1,1,Nykaa Man
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,1150.0,977.5,857.02,1.0,1,1,Nykaa Man
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,56943.0,48393.0,46639.72,57.0,52,52,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,80333.0,68153.4,65282.28,67.0,61,61,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,94300.0,78381.0,74180.03,82.0,80,80,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,8490.0,7220.0,7041.2,10.0,10,10,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000024,"inde wild Moonlight Scalp Serum With Moringa, Bhringraj & Amla For Maintaining Healthy Scalp",Hair,Hair Care,Hair Serum,3992.0,3792.0,3497.39,8.0,8,8,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000019,inde wild Radiant Hair Ritiual Minis Kit,Hair,Hair Kits & Combos,Hair Kits,7184.0,6104.0,5930.9,8.0,8,8,Nykaa Beauty
2026-01-23,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000035,inde wild Sunset Restore Phyto - Retinol Barrier Strengthening Serum,Skin,Serums,Serums & Essence,7880.0,6304.0,5653.23,4.0,4,4,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000020,inde wild Luscious Locks Hair Kit,Hair,Hair Kits & Combos,Hair Kits,4296.0,3436.0,3036.0,2.0,2,2,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,25536.0,24256.0,23299.47,64.0,63,63,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,180984.0,153048.4,148026.81,201.0,194,194,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,134626.0,107682.0,105047.06,70.0,62,62,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000024,"inde wild Moonlight Scalp Serum With Moringa, Bhringraj & Amla For Maintaining Healthy Scalp",Hair,Hair Care,Hair Serum,3992.0,3792.0,3668.46,8.0,8,8,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,44051.0,37436.0,35946.84,49.0,46,46,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,1999.0,1599.0,1506.2,1.0,1,1,Nykaa Man
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000019,inde wild Radiant Hair Ritiual Minis Kit,Hair,Hair Kits & Combos,Hair Kits,7184.0,6104.0,5896.21,8.0,8,8,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,11820.0,8868.0,8485.22,6.0,6,6,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,1199.0,1019.0,1019.0,1.0,1,1,Nykaa Man
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,798.0,758.0,758.0,2.0,2,2,Nykaa Man
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,56943.0,48393.0,47191.61,57.0,56,56,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000035,inde wild Sunset Restore Phyto - Retinol Barrier Strengthening Serum,Skin,Serums,Serums & Essence,7880.0,6304.0,6165.35,4.0,4,4,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,849.0,722.0,688.95,1.0,1,1,Nykaa Man
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,7641.0,6498.0,6191.49,9.0,9,9,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,36859.0,31324.0,30427.53,41.0,38,38,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,59950.0,50950.0,49538.02,50.0,48,48,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000042,inde wild Iconic Duo With Bestselling Champi Hair Oil & Dewy Lip Treatment,Hair,Hair Kits & Combos,Hair Kits,10488.0,8388.0,8239.32,6.0,6,6,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,55930.0,47211.6,45531.61,70.0,63,63,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,1688.0,1434.0,1434.0,2.0,2,2,Nykaa Man
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000036,inde wild Dewy Lip Balms - Caffeine Addict,Skin,Lip Care,Lip Balm,6293.0,5348.0,4946.52,7.0,7,7,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,108100.0,90931.0,87870.72,94.0,91,91,Nykaa Beauty
2026-01-22,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,1150.0,978.0,978.0,1.0,1,1,Nykaa Man
